Date,Close/Last,Volume,Open,High,Low
11/23/2012,$169.67,360,$168.05,$169.67,$168.05
11/21/2012,$164.4,10,$164.65,$164.65,$164.4
11/20/2012,$163.81,90,$163.81,$163.81,$163.81
11/19/2012,$162.52,257,$163.11,$164.11,$161.9
11/16/2012,$158.3,1112,$158.1,$158.3,$156.36
11/15/2012,$160,317,$160.05,$161.35,$159.55
11/14/2012,$159.55,5,$159.55,$159.55,$159.55
11/13/2012,$160.65,N/A,$160.65,$160.65,$160.65
11/12/2012,$160.65,15,$160.65,$160.65,$160.65
11/09/2012,$159.65,1302,$160.2,$160.2,$159.65
11/08/2012,$158.97,163,$159.23,$160.96,$158.97
11/07/2012,$160.27,2302,$161.7,$161.7,$160.27
11/06/2012,$163.75,130,$163.8,$163.8,$163.75
11/05/2012,$166.55,9,$166.55,$166.55,$166.55
11/02/2012,$165.85,180,$165.25,$165.85,$164.5
11/01/2012,$165.98,1460,$166.6,$168.22,$165
10/31/2012,$162.2,22,$163.8,$163.8,$162.2
10/26/2012,$160.59,23,$160.59,$160.59,$160.59
10/25/2012,$159.51,83,$159.65,$159.65,$157.6
10/24/2012,$157.9,246,$157.96,$157.96,$157.9
10/23/2012,$159.5,21,$159.35,$159.59,$158.95
10/22/2012,$163.8,32,$163.2,$163.8,$163.2
10/19/2012,$165.15,251,$164.05,$165.15,$163.6
10/18/2012,$165.35,200,$166,$166,$165.35
10/17/2012,$169.64,1964,$167.6,$169.65,$167.6
10/16/2012,$165.74,248,$163.1,$166.15,$163.1
10/15/2012,$159.83,879,$159.6,$160.18,$158.96
10/12/2012,$159.64,604,$159.7,$159.7,$158.65
10/11/2012,$158.55,828,$159.16,$160.28,$158.55
10/10/2012,$152.97,419,$152.32,$153.59,$151.76
10/09/2012,$153.98,2997,$154.94,$154.94,$151.9
10/08/2012,$155.54,107,$157.52,$157.52,$155.48
10/05/2012,$158.3,162,$158.3,$158.3,$158.3
10/04/2012,$155.58,154,$155.03,$156.95,$155.03
10/03/2012,$153.5,600,$154.34,$154.34,$153.5
10/02/2012,$155.65,137,$155.65,$155.65,$155.65
10/01/2012,$156.25,344,$154.3,$156.25,$154.3
09/28/2012,$152.65,100,$152.65,$152.65,$152.65
09/27/2012,$153.14,81,$154.65,$154.65,$153.14
09/26/2012,$155.45,256,$156.85,$156.92,$155.45
09/25/2012,$157.79,73,$157.7,$157.8,$157.7
09/24/2012,$157.66,226,$157.97,$158.92,$157.65
09/21/2012,$159.85,70,$160.9,$160.9,$159.85
09/20/2012,$161.45,15,$161.45,$161.45,$161.45
09/19/2012,$162.91,500,$162.15,$162.91,$162.15
09/18/2012,$162.95,44279,$162.4,$162.95,$160.9433
09/17/2012,$165.36,N/A,$165.36,$165.36,$165.36
09/14/2012,$165.36,46,$165.36,$165.36,$165.36
09/13/2012,$159.775,264,$159.9,$159.9,$159.775
09/12/2012,$161.7166,5040,$162.68,$162.68,$160.8526
09/11/2012,$163.37,104,$162.1,$163.83,$162.1
09/10/2012,$168.9,114,$168.9,$168.9,$168.9
09/07/2012,$169.59,1225,$169.71,$170.9,$169.59
09/06/2012,$165.95,331,$165.77,$167,$165.77
09/05/2012,$162.32,95,$161.95,$162.32,$161.95
09/04/2012,$161.45,5907,$161.5,$161.5,$160.25
08/31/2012,$162,40,$162,$162,$162
08/30/2012,$161.9,13,$163.54,$163.54,$161.9
08/29/2012,$164.21,155,$164.2,$164.21,$164.2
08/28/2012,$165.51,40,$165.51,$165.51,$165.51
08/27/2012,$167.54,103,$165.51,$167.54,$165.51
08/24/2012,$165.85,445,$162.7,$165.89,$162.7
08/23/2012,$164.8,510,$164.89,$164.89,$164.64
08/22/2012,$164.58,510,$165.8,$166.3,$164.58
08/21/2012,$164.92,1320,$166.05,$167.4868,$164.92
08/20/2012,$164.5,1115,$164.69,$165.45,$164.47
08/17/2012,$162.95,3678,$163.04,$163.04,$162.95
08/16/2012,$164.68,1458,$163.3236,$164.68,$163.3236
08/15/2012,$164.99,N/A,$164.99,$164.99,$164.99
08/14/2012,$164.99,196,$166.05,$166.05,$164.35
08/13/2012,$164.55,480,$164,$165,$164
08/10/2012,$164.6,85,$162.99,$164.6,$162
08/09/2012,$163.66,339,$163,$163.66,$163
08/08/2012,$160.59,145,$162.2,$162.2,$160.59
08/07/2012,$164,158,$162.95,$164.8,$162.95
08/06/2012,$160.11,1014,$160.45,$161,$160.11
08/03/2012,$156.65,103,$154.4,$156.65,$154.4
08/02/2012,$152.15,N/A,$152.15,$152.15,$152.15
08/01/2012,$152.15,N/A,$152.15,$152.15,$152.15
07/31/2012,$152.15,79,$151,$152.15,$151
07/30/2012,$151.3,200,$151.25,$151.3,$151.25
07/27/2012,$155.45,2877,$152,$155.45,$152
07/26/2012,$151.2,1389,$151.7525,$152.84,$151.2
07/25/2012,$146.65,18,$146.65,$146.65,$146.65
07/24/2012,$143.25,N/A,$143.25,$143.25,$143.25
07/23/2012,$143.25,158,$143.95,$144.4,$143.25
07/20/2012,$148.1975,39,$148.3,$148.3,$148.1975
07/19/2012,$150.61,649,$151.25,$151.99,$150.61
07/18/2012,$145.47,N/A,$145.47,$145.47,$145.47
07/17/2012,$145.47,N/A,$145.47,$145.47,$145.47
07/16/2012,$145.47,520,$144.025,$145.47,$143.7
07/13/2012,$143.7,33,$142.75,$143.7,$142.75
07/12/2012,$140.6975,1479,$140.7,$140.7,$140.0125
07/11/2012,$142.06,261,$143.12,$143.65,$142.06
07/10/2012,$147.7475,157,$148.8225,$148.8225,$147.7475
07/09/2012,$147,190,$145.5,$147.25,$145.5
07/06/2012,$149,1118,$150.3,$150.45,$149
07/05/2012,$152.96,211,$152.55,$152.96,$151.73
07/03/2012,$155.14,200,$155.14,$155.14,$155.14
07/02/2012,$153.13,189,$152.27,$153.13,$151.4
06/29/2012,$150.86,1407,$150.2,$151.8,$150.2
06/28/2012,$142.5,120,$142.05,$142.5,$141.6
06/27/2012,$144.1,4,$144.1,$144.1,$144.1
06/26/2012,$142.85,143,$143.55,$144,$142.85
06/25/2012,$141.39,964,$143.5925,$143.5925,$141.39
06/22/2012,$147.45,763,$147,$147.45,$146.6
06/21/2012,$150.5,444,$152.4,$152.4,$150.5
06/20/2012,$150.5,732,$151.5,$152.2975,$150.5
06/19/2012,$154.82,937,$152.35,$154.82,$152.35
06/18/2012,$149.75,742,$148.851,$149.75,$148.851
06/15/2012,$149.4846,900,$149.6,$149.6,$149
06/14/2012,$148.36,1542,$147.6525,$148.74,$147.6525
06/13/2012,$148.37,196,$148.75,$150.41,$148.37
06/12/2012,$150.2,204,$150.2,$150.2,$150.2
06/11/2012,$149.04,326,$150.65,$150.75,$149.04
06/08/2012,$149.7,624,$147.85,$149.7,$147.85
06/07/2012,$151.17,158,$153.6,$153.9,$151.17
06/06/2012,$149.8,1061,$148,$149.8,$147.5
06/05/2012,$142.34,531,$140.45,$142.34,$140.45
06/04/2012,$140.48,1745,$140.45,$140.48,$138.55
06/01/2012,$140,970,$142.63,$142.63,$138.25
05/31/2012,$147.27,444,$147.7,$148.43,$146.09
05/30/2012,$147.25,385,$148.6,$148.6,$147.25
05/29/2012,$151.5525,280,$153,$153.05,$151.5525
05/25/2012,$146.9576,148920,$147.2,$148.1,$146.9576
05/24/2012,$147.25,690,$149,$149,$145.65
05/23/2012,$152,229,$150.9525,$152,$149.7
05/22/2012,$154.4,545,$157.8,$157.8,$154.4
05/21/2012,$154,316,$154.9,$154.9,$154
05/18/2012,$152.25,2936,$152.45,$153.3,$151.97
05/17/2012,$154.5,80,$155.35,$155.35,$154.5
05/16/2012,$157.85,218,$158.15,$158.15,$157.1
05/15/2012,$154.8,8,$155.25,$155.25,$154.8
05/14/2012,$154.85,142,$154.5,$156.3,$154.5
05/11/2012,$159,968,$157.4,$160.02,$157.4
05/10/2012,$159.1,197,$159.45,$159.45,$158.1
05/09/2012,$161.5,96,$159.3194,$161.5,$159.3194
05/08/2012,$159.95,671,$163.1,$163.1,$159.95
05/07/2012,$166,888,$165.15,$167.1,$165.15
05/04/2012,$163.44,566,$166.2,$166.5,$163.44
05/03/2012,$170.59,241,$169.8,$170.59,$169.08
05/02/2012,$169.4,766,$168.35,$169.4,$168.35
05/01/2012,$168.5,557,$166.6,$168.5,$166.6
04/30/2012,$166.15,653,$166,$166.6,$164.5
04/27/2012,$166.35,215,$168.02,$168.02,$166.34
04/26/2012,$166.58,853,$164.85,$166.6,$164.85
04/25/2012,$164.3,1125,$164.8,$164.8,$164.3
04/24/2012,$160.88,4082,$160.89,$161.5,$160.88
04/23/2012,$158.34,522,$158,$158.34,$157.65
04/20/2012,$163.45,315,$162.95,$163.8,$162.95
04/19/2012,$161.41,1212,$164.75,$164.75,$161.4
04/18/2012,$166.1,1297,$167.75,$167.75,$164.85
04/17/2012,$170.83,798,$170,$170.88,$169.25
04/16/2012,$170.25,2765,$171.85,$171.85,$170.25
04/13/2012,$166.85,189,$169.05,$169.05,$166.15
04/12/2012,$170.25,1464,$170.1,$170.3,$169.7
04/11/2012,$166,501,$167.05,$167.7,$165.65
04/10/2012,$162.95,1720,$165.9,$166.13,$162.25
04/09/2012,$166.69,568,$165,$167.62,$165
04/05/2012,$167.16,388,$169,$169.45,$167.16
04/04/2012,$167.25,976,$167.45,$167.45,$165.75
04/03/2012,$171.29,1922,$175.05,$175.15,$171.29
04/02/2012,$175.36,1096,$172.9,$176.1,$172.9
03/30/2012,$171.4,390,$171.5,$171.5,$171.4
03/29/2012,$168.25,259,$167.8,$168.25,$166.85
03/28/2012,$172.53,124,$175.35,$176.7,$172.53
03/27/2012,$174.55,2271,$175,$175,$173.32
03/26/2012,$173.55,229,$172.85,$173.55,$171.9
03/23/2012,$170.92,435,$169.71,$170.92,$169.6
03/22/2012,$170,465,$171.05,$171.05,$170
03/21/2012,$173.85,134,$175.35,$175.35,$171.028
03/20/2012,$175,471,$174.55,$175.37,$174.55
03/19/2012,$177.55,706,$176.4,$178,$176.4
03/16/2012,$179.23,451,$178.65,$179.7,$178.65
03/15/2012,$177.7,406,$174.4,$177.7,$174.4
03/14/2012,$174.8,137,$176.31,$176.31,$174.8
03/13/2012,$177,1321,$174.7,$177,$174.7
03/12/2012,$173.55,237,$173.65,$174.3,$173.55
03/09/2012,$170.2,13056,$171.25,$171.25,$170.2
03/08/2012,$171.75,690,$171.62,$171.75,$171.43
03/07/2012,$166.85,1331,$165.15,$166.85,$164.76
03/06/2012,$163.4,676,$164.7,$165.12,$163.4
03/05/2012,$169.77,339,$170,$170,$169
03/02/2012,$169.92,865,$171.58,$171.58,$169.92
03/01/2012,$172.24,2092,$171.4,$172.44,$170.45
02/29/2012,$168.06,530,$172,$172,$168.05
02/28/2012,$169.19,1085,$169.5,$170.55,$169.19
02/27/2012,$168.4,126,$166.65,$168.4,$166.65
02/24/2012,$169.54,160,$171,$171,$169.54
02/23/2012,$168.94,125,$168.21,$169.45,$168.21
02/22/2012,$167.72,223,$166.6,$168.35,$166.6
02/21/2012,$169.23,574,$168.9,$170.45,$168.25
02/17/2012,$166,436,$166.6,$166.6,$165.79
02/16/2012,$166.45,157,$165.75,$166.45,$165.39
02/15/2012,$165.18,115,$165.18,$165.18,$165.18
02/14/2012,$163.67,165,$164.25,$164.25,$163.66
02/13/2012,$165.13,399,$163.75,$165.13,$163.75
02/10/2012,$163.49,1215,$162.2,$164.05,$162.2
02/09/2012,$165.6,1805,$165.05,$165.6,$164.3
02/08/2012,$164,1325,$164.95,$165.25,$163.4
02/07/2012,$164.85,1101,$166.9,$166.9,$164.85
02/06/2012,$164,1756,$167.25,$168.6,$163
02/03/2012,$169.5,1168,$165.75,$169.5,$165.75
02/02/2012,$166.75,86,$165.4,$166.75,$165.4
02/01/2012,$165.6,643,$166.95,$166.95,$165.05
01/31/2012,$161,110,$162.7,$162.7,$161
01/30/2012,$158,2,$158,$158,$158
01/27/2012,$162.25,225,$162.25,$162.25,$162.25
01/26/2012,$161.25,1472,$162,$163.3,$161.25
01/25/2012,$157,64,$157.25,$157.25,$156.25
01/24/2012,$156.5,1151,$156.8,$157.15,$154.6
01/23/2012,$156.05,575,$158,$158,$156.05
01/20/2012,$155.45,58,$155,$155.45,$155
01/19/2012,$152.35,N/A,$152.35,$152.35,$152.35
01/18/2012,$152.35,357,$150.4,$152.35,$150.4
01/17/2012,$147.75,97,$148.2,$148.2,$147.75
01/13/2012,$144.75,508,$144.85,$144.85,$144.25
01/12/2012,$147.85,150,$147.85,$147.85,$147.85
01/11/2012,$144.4,307,$144.3,$144.4,$144.3
01/10/2012,$147.51,1063,$145.69,$147.51,$145.65
01/09/2012,$139.8,443,$140.9,$140.9,$139.7
01/06/2012,$138.75,181,$140.5,$140.5,$137.6
01/05/2012,$141.7,372,$141.79,$141.79,$140.16
01/04/2012,$144.45,95,$143.65,$144.45,$142.8
01/03/2012,$145.8,1050,$146,$147.47,$145.8
12/30/2011,$140.85,735,$140.47,$141.25,$139.15
12/29/2011,$140.72,666,$138.15,$141.19,$138.15
12/28/2011,$139.16,63,$138.35,$139.16,$137.85
12/27/2011,$140.49,50,$141.35,$141.35,$140.49
12/23/2011,$141.55,317,$141.45,$141.55,$141.45
12/22/2011,$140,869,$139.95,$140,$139.05
12/21/2011,$138.04,1053,$138.8,$139.1,$137.15
12/20/2011,$139.02,403,$137.51,$139.02,$137.51
12/19/2011,$135.3,373,$138.7,$138.7,$135.3
12/16/2011,$135.42,536,$136.45,$136.45,$134.95
12/15/2011,$137.75,203,$138.25,$138.25,$137.75
12/14/2011,$136.85,2257,$140,$140,$136.4
12/13/2011,$141.6,1231,$145.4,$145.4,$141.6
12/12/2011,$147.12,371,$149.21,$149.21,$146.38
12/09/2011,$153,1925,$151.6,$153.55,$151.6
12/08/2011,$148.04,244,$151.6,$151.6,$148.04
12/07/2011,$154.15,20,$154.28,$154.28,$153.01
12/06/2011,$153.82,721,$153.95,$154.9,$153.81
12/05/2011,$152.92,405,$152.92,$152.92,$152.92
12/02/2011,$154.47,21,$158.01,$158.01,$154.46
12/01/2011,$156.94,336,$156.9,$157.3,$155.75
11/30/2011,$155.54,83,$155.54,$155.54,$155.54
11/29/2011,$147.9,130,$147.9,$147.9,$147.9
11/28/2011,$148.8,509,$151,$151,$148.8
11/25/2011,$142.25,N/A,$142.25,$142.25,$142.25
11/23/2011,$142.25,978,$144.1,$144.25,$141.6
11/22/2011,$148.4,511,$146.3,$148.4,$146.3
11/21/2011,$145.6,569,$147.56,$147.56,$145.55
11/18/2011,$152.4,68,$152.35,$152.5,$152.25
11/17/2011,$150.75,240,$151.95,$151.95,$150.75
11/16/2011,$153.6,2594,$154.45,$155,$153
11/15/2011,$155.54,870,$156.74,$156.9,$155.5
11/14/2011,$157.79,165,$159.83,$159.83,$157.79
11/11/2011,$160.85,193,$160.85,$160.85,$160.85
11/10/2011,$157.39,134,$157.85,$157.85,$155
11/09/2011,$153.5,4065,$155.45,$156.55,$153.5
11/08/2011,$164.43,372,$161.9,$164.43,$160.8
11/07/2011,$157.5,135,$158.15,$158.15,$157.25
11/04/2011,$159.4,633,$159.95,$160.3,$159.3
11/03/2011,$164.74,340,$161.4,$164.74,$160.3
11/02/2011,$162.35,164,$161.89,$162.35,$161.85
11/01/2011,$157.5,863,$157.86,$159,$157.45
10/31/2011,$167,646,$169.9,$169.95,$167
10/28/2011,$173.7,1508,$174.45,$175.1,$173.65
10/27/2011,$178.05,4184,$174.85,$179.13,$174.85
10/26/2011,$167,1555,$166.57,$167,$163.7
10/25/2011,$162.5,565,$163.66,$164.17,$162.05
10/24/2011,$164.53,722,$163.05,$164.53,$163.05
10/21/2011,$159.4,370,$160.35,$160.35,$159.4
10/20/2011,$155.45,1010,$154.53,$155.45,$154.53
10/19/2011,$154.35,282,$155.9,$155.9,$154.35
10/18/2011,$159.55,400,$157.76,$159.55,$157.76
10/17/2011,$154.52,605,$157.05,$157.45,$154.52
10/14/2011,$159.04,526,$160,$160.15,$158.86
10/13/2011,$157.08,2223,$156.3,$157.431,$155.85
10/12/2011,$157.4,344,$156.45,$158,$156.45
10/11/2011,$150.55,20,$150.55,$150.55,$150.55
10/10/2011,$150.48,222,$149.5,$150.5,$149.5
10/07/2011,$143.1,572,$144.15,$144.65,$142.54
10/06/2011,$141.45,679,$138.4,$141.45,$138
10/05/2011,$137,252,$135.41,$137,$135.1
10/04/2011,$131.75,495,$125.24,$131.75,$124.85
10/03/2011,$126.52,84,$129.82,$129.82,$126.52
09/30/2011,$134.09,1226,$132.7,$134.1,$132.1
09/29/2011,$138.36,5607,$142.8735,$142.8735,$138.36
09/28/2011,$146.22,370,$146.22,$146.22,$146.22
09/27/2011,$146.84,1261,$147.55,$149.75,$146.84
09/26/2011,$142.6,620,$140,$142.6,$138.68
09/23/2011,$141.07,295,$139.95,$142.45,$139.95
09/22/2011,$143.05,2357,$144.35,$144.55,$141.9
09/21/2011,$157.15,42,$157.63,$158.15,$157.15
09/20/2011,$157.15,722,$156.45,$158,$156.45
09/19/2011,$154.55,3636,$151.3,$154.55,$150.7822
09/16/2011,$160.6,836,$160.7,$161.35,$159.35
09/15/2011,$160.9,182,$159.1,$160.9,$159.1
09/14/2011,$156.4,38313,$152.2,$156.4,$150.9
09/13/2011,$151.2,306,$149.24,$151.2,$148.54
09/12/2011,$148,425,$147.15,$148,$145.52
09/09/2011,$151,400,$153.4,$153.4,$149.45
09/08/2011,$158.57,483,$160.35,$160.35,$158.57
09/07/2011,$161.9,100,$161.9,$161.9,$161.9
09/06/2011,$153.7,1200,$154.95,$154.95,$153.7
09/02/2011,$168.85,N/A,$168.85,$168.85,$168.85
09/01/2011,$168.85,887,$169.45,$169.45,$168.85
08/31/2011,$165.9,N/A,$165.9,$165.9,$165.9
08/30/2011,$165.9,100,$165.9,$165.9,$165.9
08/29/2011,$166.08,100,$166.08,$166.08,$166.08
08/26/2011,$157.6,200,$157.6,$157.6,$157.6
08/25/2011,$159.25,N/A,$159.25,$159.25,$159.25
08/24/2011,$159.25,N/A,$159.25,$159.25,$159.25
08/23/2011,$159.25,300,$158.2,$159.25,$158.2
08/22/2011,$152.65,4865,$154.43,$154.43,$152.65
08/19/2011,$157.95,100,$157.95,$157.95,$157.95
08/18/2011,$159.05,1320,$158.51,$159.25,$157.4
08/17/2011,$168.7649,21568,$168.05,$168.7649,$168.05
08/16/2011,$163.35,400,$165.5,$167.36,$163.35
08/15/2011,$167,39184,$166.9452,$167.2945,$166.94
08/12/2011,$164,97360,$164.75,$164.75,$160.4165
08/11/2011,$162.05,1200,$152,$162.05,$152
08/10/2011,$156.1,100,$156.1,$156.1,$156.1
08/09/2011,$158,1121,$156.85,$158,$154.25
08/08/2011,$147.75,1300,$157.15,$157.15,$147.75
08/05/2011,$168.22,800,$163.15,$168.22,$159.5
08/04/2011,$160,2760,$164.81,$164.81,$160
08/03/2011,$173.05,200,$174,$174,$173.05
08/02/2011,$183,N/A,$183,$183,$183
08/01/2011,$183,400,$188.2,$188.2,$183
07/29/2011,$184,800,$180.8,$184,$180.8
07/28/2011,$182.95,100,$182.95,$182.95,$182.95
07/27/2011,$185.5,1830,$186.81,$186.81,$185.5
07/26/2011,$190.5,1700,$188.4,$190.5,$188.4
07/25/2011,$188.4,200,$186.75,$188.4,$186.75
07/22/2011,$184.82,300,$185.3,$185.3,$184.82
07/21/2011,$185.34,1100,$183.85,$185.34,$183.85
07/20/2011,$177.1,200,$177.1,$177.1,$177.1
07/19/2011,$172.55,N/A,$172.55,$172.55,$172.55
07/18/2011,$172.55,2740,$170.8,$172.55,$170.8
07/15/2011,$176.25,N/A,$176.25,$176.25,$176.25
07/14/2011,$176.25,1285,$176.25,$177,$176.25
07/13/2011,$176.55,900,$178.2,$178.2,$176.55
07/12/2011,$173.2,500,$170.9,$173.2,$170.9
07/11/2011,$182.1,N/A,$182.1,$182.1,$182.1
07/08/2011,$182.1,8800,$182.1,$182.1,$182.1
07/07/2011,$184.25,100,$184.25,$184.25,$184.25
07/06/2011,$181.65,200,$181.65,$181.65,$181.65
07/05/2011,$184.1,100,$184.1,$184.1,$184.1
07/01/2011,$181,N/A,$181,$181,$181
06/30/2011,$181,950,$181.1,$181.1,$181
06/29/2011,$172.45,N/A,$172.45,$172.45,$172.45
06/28/2011,$172.45,295,$171.2,$172.45,$171.2
06/27/2011,$162.65,N/A,$162.65,$162.65,$162.65
06/24/2011,$162.65,N/A,$162.65,$162.65,$162.65
06/23/2011,$162.65,100,$162.65,$162.65,$162.65
06/22/2011,$170.92,100,$170.92,$170.92,$170.92
06/21/2011,$167.35,660,$165.2,$167.65,$165.2
06/20/2011,$160,100,$160,$160,$160
06/17/2011,$159.3,N/A,$159.3,$159.3,$159.3
06/16/2011,$159.3,1350,$159.3,$159.3,$159.3
06/15/2011,$162.74,100,$162.74,$162.74,$162.74
06/14/2011,$168.85,3540,$169.35,$169.4,$168.85
06/13/2011,$166.75,1441,$167.05,$167.05,$166
06/10/2011,$165.15,350,$165,$165.15,$165
06/09/2011,$168.3,100,$168.3,$168.3,$168.3
06/08/2011,$171.6,N/A,$171.6,$171.6,$171.6
06/07/2011,$171.6,N/A,$171.6,$171.6,$171.6
06/06/2011,$171.6,350,$171.55,$171.6,$171.55
06/03/2011,$173.6,6380,$172.55,$173.6,$171.94
06/02/2011,$171.4,382,$171.4,$171.4,$171.4
06/01/2011,$172.05,100,$172.05,$172.05,$172.05
05/31/2011,$169.5,N/A,$169.5,$169.5,$169.5
05/27/2011,$169.5,100,$169.5,$169.5,$169.5
05/26/2011,$166.25,700,$165.7,$166.25,$164.25
05/25/2011,$166.45,200,$166.45,$166.45,$166.45
05/24/2011,$166.5,200,$166.2,$166.5,$166.2
05/23/2011,$170.5,N/A,$170.5,$170.5,$170.5
05/20/2011,$170.5,525,$170.15,$170.5,$169.6
05/19/2011,$171.95,950,$172,$172,$171.25
05/18/2011,$167.6,N/A,$167.6,$167.6,$167.6
05/17/2011,$167.6,450,$167.6,$167.6,$167.5
05/16/2011,$170.1,300,$172.1,$172.1,$170.1
05/13/2011,$170.75,600,$172.2,$172.25,$170.75
05/12/2011,$172.5,295,$171.7,$172.5,$171.7
05/11/2011,$174.17,700,$176.8545,$176.8545,$174.17
05/10/2011,$169.15,N/A,$169.15,$169.15,$169.15
05/09/2011,$169.15,400,$169.6278,$169.6278,$169.15
05/06/2011,$171.43,1000,$174.85,$174.85,$171.43
05/05/2011,$172.9,800,$171.99,$172.9,$171.3
05/04/2011,$175.5,1600,$177,$177,$174.95
05/03/2011,$179,200,$179,$179,$179
05/02/2011,$179.6,800,$180,$180,$179.6
04/29/2011,$180.75,325,$180,$180.75,$180
04/28/2011,$177.7,565,$177.7,$177.7,$177.7
04/27/2011,$176.5,500,$175.1,$176.5,$175.1
04/26/2011,$174.25,360,$176.25,$176.25,$174.25
04/25/2011,$174.42,300,$174.64,$174.64,$173.3
